VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
306,723,6,1,951,76,998,71,167,30,146,34,942,18,2.33E-04,2.37E+01,8.98E+05,1.05E+07,7.95E+01,3.88E+01
325,675,6,1,737,16,985,71,178,57,124,24,959,18,3.39E-04,5.01E+01,6.32E+04,1.63E+07,9.52E+01,4.30E+01
318,309,1,1,990,80,995,66,167,72,183,27,929,18,1.23E-03,3.21E+01,8.19E+06,4.38E+08,7.21E+01,1.90E+01
740,700,7,1,983,11,966,70,165,57,576,40,797,1,4.47E-05,2.63E+01,1.53E+05,4.32E+06,-3.02E+01,-2.22E+00
754,424,1,1,984,9,208,66,178,73,611,44,802,3,4.30E-05,2.16E+01,8.98E+05,1.05E+07,7.16E+01,2.07E+01
734,372,1,1,984,14,965,68,150,73,639,40,798,3,6.95E-05,2.23E+01,1.40E+06,1.98E+07,6.73E+01,2.10E+01
668,806,1,6,536,12,201,65,215,74,641,39,806,14,1.41E-04,5.80E+01,9.84E+04,6.14E+07,6.36E+01,2.33E+01
670,675,1,5,535,10,190,70,174,56,126,37,783,19,2.16E-04,3.81E+01,8.98E+05,2.82E+08,6.08E+01,1.43E+01
678,673,1,1,536,12,201,65,258,73,631,39,803,22,1.78E-04,2.10E+01,3.38E+06,3.09E+07,6.55E+01,2.46E+01
324,807,6,5,603,83,986,70,174,57,168,28,851,19,9.21E-05,5.89E+01,1.68E+04,9.56E+07,1.04E+02,2.43E+01
673,768,1,5,536,6,201,29,180,73,646,34,797,22,7.64E-05,1.63E+01,2.17E+06,1.28E+07,9.39E+01,2.02E+01
741,423,1,1,641,14,201,64,256,74,647,39,801,12,1.10E-04,1.70E+01,3.38E+06,1.63E+07,7.98E+01,2.34E+01
668,770,1,6,533,12,189,67,214,74,647,24,745,23,1.58E-04,1.93E+01,3.38E+06,3.09E+07,5.43E+01,1.66E+01
272,683,6,1,982,82,985,64,174,57,153,38,875,18,3.12E-04,5.40E+01,6.32E+04,3.09E+07,9.91E+01,3.54E+01
668,805,1,6,536,12,201,65,213,69,647,34,798,23,1.43E-04,3.01E+01,1.40E+06,4.80E+07,6.34E+01,1.99E+01
678,806,1,6,536,12,201,65,179,74,647,39,798,13,1.33E-04,5.80E+01,9.84E+04,6.14E+07,6.31E+01,2.49E+01
668,832,1,5,535,11,201,65,215,56,662,39,805,13,1.13E-04,2.59E+01,2.17E+06,2.54E+07,4.25E+01,2.29E+01
670,667,1,5,535,10,190,70,174,73,111,38,765,16,2.10E-04,3.75E+01,8.98E+05,2.82E+08,6.05E+01,1.58E+01
686,656,6,1,531,11,148,71,178,77,137,24,970,17,1.76E-04,2.76E+01,3.71E+05,8.19E+06,9.42E+01,3.56E+01
294,807,1,6,989,88,998,64,179,52,616,38,796,17,7.82E-05,3.66E+01,8.98E+05,4.80E+07,5.78E+01,2.11E+01
734,679,7,1,984,14,938,66,156,73,696,39,940,17,5.95E-05,1.47E+01,3.71E+05,1.40E+06,8.74E+01,4.04E+01
325,267,1,1,991,78,997,71,171,57,102,28,797,3,1.18E-03,1.17E+01,3.09E+07,7.48E+07,6.33E+01,3.03E+01
734,354,1,1,984,12,967,66,256,73,611,40,813,21,6.35E-05,7.53E+00,2.17E+06,3.38E+06,8.78E+01,2.74E+01
678,824,1,4,536,15,194,65,179,73,646,39,802,3,1.22E-04,8.22E+00,5.27E+06,1.28E+07,-4.86E+01,-7.41E+00
673,768,1,5,536,6,201,29,180,73,646,34,797,22,7.64E-05,1.63E+01,2.17E+06,1.28E+07,9.39E+01,2.02E+01
754,424,1,1,984,9,208,66,178,73,611,44,768,3,4.30E-05,2.12E+01,8.98E+05,1.05E+07,7.23E+01,2.12E+01
734,310,1,1,941,14,973,65,178,70,646,40,796,3,7.37E-05,2.33E+01,1.40E+06,1.98E+07,7.01E+01,2.32E+01
678,806,1,6,536,12,186,65,179,74,616,39,798,14,1.36E-04,5.77E+01,9.84E+04,6.14E+07,6.53E+01,2.41E+01
727,418,6,1,599,14,986,70,174,73,168,28,850,11,1.23E-04,2.21E+01,5.77E+05,5.27E+06,1.03E+02,2.88E+01
337,811,1,5,641,82,255,64,256,57,644,39,798,19,2.18E-04,2.89E+01,3.38E+06,9.56E+07,4.55E+01,1.96E+01
668,806,1,6,536,12,201,65,215,74,641,39,806,14,1.41E-04,5.80E+01,9.84E+04,6.14E+07,6.36E+01,2.33E+01
324,675,6,1,544,83,986,71,182,57,153,29,878,19,3.61E-04,5.73E+01,6.32E+04,4.80E+07,1.08E+02,3.27E+01
674,791,1,6,530,12,209,65,179,74,647,39,744,15,1.46E-04,3.74E+01,8.98E+05,6.14E+07,6.42E+01,2.12E+01
734,387,1,1,988,17,954,66,191,71,611,40,797,3,8.30E-05,2.62E+01,1.40E+06,2.54E+07,6.31E+01,1.93E+01
754,424,1,1,987,8,208,67,137,74,628,43,802,3,3.72E-05,1.78E+01,1.40E+06,8.19E+06,7.34E+01,2.17E+01
741,423,1,1,635,14,195,27,137,81,647,39,797,6,9.90E-05,1.83E+01,3.38E+06,1.98E+07,7.08E+01,2.57E+01
674,806,1,6,536,14,238,65,258,73,699,39,801,22,1.46E-04,3.66E+01,8.98E+05,7.48E+07,5.71E+01,1.83E+01
737,372,1,1,992,11,995,68,150,72,639,30,798,1,5.23E-05,2.72E+01,8.98E+05,1.98E+07,4.79E+01,1.06E+01
676,371,1,5,978,13,201,29,149,73,646,34,675,2,1.10E-04,2.49E+01,2.17E+06,2.54E+07,8.25E+01,1.94E+01
730,768,1,1,539,6,965,68,180,73,639,38,796,22,4.52E-05,1.46E+01,1.40E+06,6.73E+06,6.50E+01,1.71E+01
719,368,1,1,531,13,987,71,166,58,612,39,955,14,1.28E-04,1.72E+01,3.38E+06,1.98E+07,8.61E+01,2.44E+01
732,295,1,1,979,14,964,66,178,73,493,30,797,3,7.15E-05,2.17E+01,2.17E+06,1.98E+07,7.30E+01,2.55E+01
735,825,1,1,973,14,964,66,177,73,493,30,792,4,3.77E-05,5.88E+01,2.61E+04,1.98E+07,-1.83E+01,-2.95E+00
609,270,1,6,540,12,183,67,215,71,641,37,805,14,3.05E-04,1.61E+01,5.27E+06,4.80E+07,1.13E+01,4.41E+00
332,812,1,5,603,12,981,65,174,74,647,38,798,19,6.98E-05,2.45E+01,1.40E+06,1.98E+07,7.41E+01,2.65E+01
671,807,6,5,535,83,213,70,198,57,168,28,833,12,2.30E-04,1.67E+01,1.40E+06,6.73E+06,9.43E+01,2.74E+01
754,444,6,4,984,15,243,66,178,57,602,44,768,3,7.23E-05,2.82E+01,2.38E+05,4.32E+06,1.29E+02,2.06E+01
324,786,1,1,603,83,935,71,205,72,168,28,850,13,1.19E-04,5.72E+01,1.53E+05,7.48E+07,4.26E+00,7.39E+02
675,798,1,4,972,12,201,67,215,74,645,33,806,14,9.22E-05,2.84E+01,1.40E+06,2.54E+07,6.05E+01,2.81E+01
664,371,1,5,520,13,201,26,148,73,641,42,675,2,2.08E-04,3.31E+01,1.40E+06,9.56E+07,5.08E+01,1.74E+01
684,806,1,6,536,12,201,64,179,74,647,38,798,14,1.28E-04,5.62E+01,9.84E+04,6.14E+07,6.48E+01,2.43E+01
678,806,1,5,536,12,201,65,161,74,647,39,798,13,1.33E-04,5.76E+01,9.84E+04,4.80E+07,5.83E+01,2.82E+01
704,424,1,1,984,9,208,66,178,73,611,44,829,3,6.82E-05,2.42E+01,1.40E+06,1.63E+07,6.80E+01,1.99E+01
734,387,1,1,988,17,954,64,191,71,611,40,797,2,8.25E-05,3.00E+01,1.40E+06,3.09E+07,5.38E+01,1.43E+01
668,831,1,6,536,11,225,57,215,74,641,39,806,14,1.04E-04,5.79E+01,6.32E+04,3.95E+07,5.45E+01,2.62E+01
734,373,1,1,984,14,965,61,178,73,611,37,718,3,6.88E-05,2.21E+01,1.40E+06,1.63E+07,6.93E+01,2.26E+01
734,373,1,1,984,14,965,64,178,73,495,40,797,3,7.19E-05,2.53E+01,1.40E+06,1.98E+07,7.00E+01,2.29E+01
731,280,1,1,979,7,964,66,178,73,611,29,779,1,3.81E-05,2.34E+01,8.98E+05,1.05E+07,6.45E+01,1.56E+01
737,387,1,1,988,17,212,66,191,71,611,39,802,3,9.13E-05,2.65E+01,1.40E+06,2.54E+07,6.17E+01,1.88E+01
754,421,1,1,984,9,947,60,178,73,611,44,796,3,3.98E-05,2.11E+01,8.98E+05,1.05E+07,7.25E+01,2.13E+01
674,396,1,5,536,7,201,29,180,73,646,33,838,22,1.11E-04,6.51E+00,3.38E+06,5.27E+06,1.79E+01,7.50E+00
728,795,1,1,984,8,207,65,178,73,610,44,766,3,4.24E-05,4.25E+01,1.53E+05,1.63E+07,-5.49E+02,-9.36E+01
341,806,1,6,536,81,996,64,173,57,193,33,798,18,8.68E-05,5.91E+01,9.84E+04,1.16E+08,6.91E+01,2.56E+01
666,807,5,5,603,11,173,69,179,73,621,28,851,14,1.28E-04,3.85E+01,1.53E+05,1.05E+07,1.10E+02,3.05E+01
773,801,1,1,573,14,208,70,151,74,646,44,804,18,7.14E-05,2.57E+01,1.40E+06,2.54E+07,3.31E+01,7.29E+00
324,429,6,5,996,82,986,65,174,57,168,28,851,3,8.57E-04,1.08E+01,3.38E+06,6.14E+07,5.22E+01,2.03E+01
675,798,1,4,544,12,201,67,178,71,647,38,824,15,1.42E-04,5.45E+01,1.53E+05,4.80E+07,5.80E+01,2.69E+01
678,806,1,6,962,12,201,65,215,73,644,33,797,17,8.91E-05,2.63E+01,1.40E+06,1.98E+07,7.62E+01,2.27E+01
682,387,1,1,986,12,180,66,191,71,611,40,797,3,1.06E-04,2.61E+01,1.40E+06,2.54E+07,6.50E+01,2.04E+01
735,806,1,5,533,16,968,64,178,74,648,38,797,14,5.70E-05,2.74E+01,1.40E+06,1.98E+07,6.27E+01,2.45E+01
731,431,1,1,983,7,964,65,178,73,611,29,779,3,3.73E-05,1.63E+01,1.40E+06,6.73E+06,7.31E+01,2.10E+01
754,275,1,1,979,8,947,57,178,74,611,44,796,1,3.63E-05,2.73E+01,5.77E+05,1.28E+07,6.47E+01,1.59E+01
680,798,1,4,972,12,207,67,215,74,645,44,805,14,9.26E-05,3.57E+01,5.77E+05,3.09E+07,6.08E+01,2.64E+01
748,424,1,1,984,8,201,66,178,73,611,32,768,3,3.89E-05,1.75E+01,1.40E+06,8.19E+06,7.27E+01,2.10E+01
754,424,1,1,984,9,208,66,178,73,631,44,768,1,4.26E-05,3.08E+01,5.77E+05,1.63E+07,5.07E+01,1.12E+01
834,426,1,1,984,14,208,66,151,73,646,44,804,3,2.38E-05,1.81E+01,8.98E+05,5.27E+06,7.25E+01,2.01E+01
756,846,1,6,536,12,201,65,152,74,695,38,795,14,6.37E-05,4.16E+01,3.71E+05,2.54E+07,4.42E+01,2.32E+01
675,412,1,1,984,9,947,60,178,72,603,44,798,3,7.71E-05,2.44E+01,1.40E+06,1.98E+07,6.92E+01,2.15E+01
751,424,1,6,528,12,208,65,179,73,639,39,798,3,1.01E-04,2.77E+01,1.40E+06,3.09E+07,4.89E+01,1.31E+01
680,797,1,1,986,9,200,65,178,71,611,44,802,12,7.29E-05,3.25E+01,5.77E+05,1.98E+07,3.76E+01,7.90E+00
731,367,1,5,957,13,931,29,146,72,608,34,670,2,5.87E-05,2.20E+01,1.40E+06,1.63E+07,9.97E+01,1.93E+01
675,278,2,1,978,3,277,66,128,73,611,29,783,1,2.81E-05,1.56E+01,5.77E+05,2.78E+06,8.10E+01,2.22E+01
754,390,1,1,979,8,939,57,178,74,611,42,796,1,3.56E-05,2.86E+01,5.77E+05,1.28E+07,5.71E+01,1.30E+01
746,272,1,1,988,17,954,66,190,71,611,40,797,3,7.62E-05,2.40E+01,1.40E+06,1.98E+07,7.08E+01,2.40E+01
663,807,1,6,492,83,992,64,179,57,213,33,798,18,8.23E-05,5.99E+01,9.84E+04,1.16E+08,6.93E+01,1.92E+01
369,805,4,5,594,8,128,70,143,73,643,28,844,14,2.99E-04,2.37E+01,8.98E+05,1.28E+07,1.09E+02,3.40E+01
341,806,1,5,955,79,996,65,173,73,199,29,800,2,6.78E-05,1.49E+01,3.38E+06,1.98E+07,-4.56E+01,-8.10E+00
726,280,1,1,558,8,963,64,177,56,656,29,779,17,7.54E-05,6.19E+00,3.38E+06,4.32E+06,9.05E+01,2.62E+01
731,293,1,1,987,7,964,66,153,68,626,29,779,1,3.76E-05,2.29E+01,8.98E+05,1.05E+07,6.43E+01,1.56E+01
673,806,1,4,546,16,968,64,178,74,648,37,797,14,6.74E-05,2.89E+01,1.40E+06,2.54E+07,5.43E+01,2.66E+01
752,821,1,1,984,8,949,60,178,73,611,44,796,3,2.50E-05,5.86E+01,2.61E+04,1.28E+07,-6.17E+00,-1.02E+00
679,405,1,5,536,11,117,65,179,72,647,39,798,13,1.78E-04,1.60E+01,5.27E+06,2.54E+07,2.05E+01,7.50E+00
736,349,1,1,536,17,201,64,178,74,647,39,759,12,1.60E-04,1.64E+01,5.27E+06,2.54E+07,8.50E+01,2.15E+01
678,843,1,6,993,11,213,66,191,71,614,39,801,2,6.38E-05,6.43E+00,2.17E+06,4.32E+06,-4.37E+01,-6.44E+00
737,387,1,1,987,16,247,66,191,73,611,43,802,3,8.68E-05,2.67E+01,1.40E+06,2.54E+07,6.32E+01,1.93E+01
754,424,1,1,984,14,207,66,151,70,647,39,803,3,6.33E-05,2.29E+01,1.40E+06,1.63E+07,6.39E+01,1.84E+01
335,812,1,5,603,14,196,65,174,74,647,39,797,17,2.39E-04,2.86E+01,2.17E+06,6.14E+07,6.42E+01,2.71E+01
673,806,1,6,962,10,997,59,190,73,644,33,797,16,4.81E-05,2.04E+01,1.40E+06,1.05E+07,8.04E+01,2.49E+01
735,807,6,5,531,81,968,70,174,57,651,40,794,19,7.91E-05,3.35E+01,2.38E+05,1.05E+07,9.33E+01,2.31E+01
323,805,1,5,556,16,985,64,178,74,147,28,853,15,8.29E-05,5.57E+01,9.84E+04,4.80E+07,7.83E+01,3.07E+01
754,257,1,1,979,8,947,57,215,74,609,44,805,12,3.71E-05,7.14E+00,1.40E+06,2.17E+06,8.69E+01,3.14E+01
675,816,1,3,993,12,201,67,177,74,646,32,796,1,7.69E-05,4.79E+00,3.38E+06,6.73E+06,-5.91E+01,-8.50E+00
754,281,1,1,979,12,947,57,177,74,611,39,795,2,5.10E-05,2.36E+01,1.40E+06,1.63E+07,6.92E+01,2.00E+01
765,420,1,1,984,17,207,64,119,70,647,44,803,1,6.74E-05,3.28E+01,8.98E+05,2.54E+07,3.44E+01,7.51E+00
735,839,6,1,582,81,968,70,174,62,608,43,794,32,5.09E-05,2.66E+01,2.38E+05,5.27E+06,5.78E+01,8.38E+00
737,354,1,5,987,15,247,66,191,70,653,39,802,3,8.05E-05,2.46E+01,1.40E+06,1.98E+07,8.19E+01,1.53E+01
309,806,1,4,535,81,930,64,174,57,230,33,673,18,9.40E-05,5.81E+01,9.84E+04,9.56E+07,7.30E+01,2.32E+01
731,367,1,6,944,12,996,29,144,72,570,34,816,3,5.52E-05,1.99E+01,1.40E+06,1.28E+07,9.25E+01,1.66E+01
754,426,5,1,984,14,208,66,152,73,635,43,804,3,6.40E-05,2.37E+01,3.71E+05,4.32E+06,8.44E+01,2.88E+01
324,804,1,5,587,83,986,69,172,57,178,28,851,19,9.47E-05,5.90E+01,9.84E+04,9.56E+07,7.25E+01,2.23E+01
731,302,1,1,987,7,964,65,178,70,626,29,779,1,3.78E-05,2.39E+01,8.98E+05,1.05E+07,6.34E+01,1.52E+01
731,280,1,1,949,7,964,66,306,73,611,29,807,1,4.06E-05,2.82E+01,5.77E+05,1.28E+07,6.12E+01,1.41E+01
733,805,1,5,556,16,968,64,178,74,655,38,853,13,5.72E-05,2.91E+01,8.98E+05,1.98E+07,5.78E+01,2.55E+01
324,806,1,5,533,16,984,58,178,74,140,27,778,15,7.65E-05,5.42E+01,9.84E+04,4.80E+07,8.17E+01,3.07E+01
667,806,1,6,492,79,984,64,179,58,210,33,798,15,8.08E-05,5.97E+01,9.84E+04,9.56E+07,7.00E+01,2.41E+01
332,730,1,4,556,15,992,64,178,72,177,28,853,17,1.94E-04,4.22E+01,5.77E+05,1.49E+08,8.61E+01,2.37E+01
712,275,1,1,979,8,947,59,178,72,611,44,796,1,5.35E-05,2.96E+01,5.77E+05,1.63E+07,6.13E+01,1.52E+01
754,401,1,1,984,9,947,57,178,74,611,42,796,1,3.92E-05,2.98E+01,5.77E+05,1.63E+07,5.34E+01,1.20E+01
754,424,1,1,984,12,206,65,151,73,611,42,804,3,5.53E-05,2.23E+01,1.40E+06,1.63E+07,6.74E+01,1.96E+01
748,421,1,1,984,8,947,60,178,76,645,44,829,3,3.76E-05,2.01E+01,8.98E+05,8.19E+06,7.24E+01,2.09E+01
731,783,1,1,994,80,992,66,153,57,221,29,797,1,7.77E-05,8.28E+00,5.27E+06,3.09E+07,-6.90E+01,-1.21E+01
663,316,1,6,447,11,968,64,179,67,636,33,779,18,1.83E-04,1.15E+01,5.27E+06,1.63E+07,1.24E+01,4.43E+00
671,798,1,6,492,83,992,66,179,57,213,33,798,18,9.48E-05,6.00E+01,9.84E+04,1.49E+08,6.41E+01,1.78E+01
731,293,1,1,987,7,964,67,153,67,626,27,779,1,3.74E-05,2.23E+01,8.98E+05,1.05E+07,6.41E+01,1.55E+01
324,803,1,5,578,83,986,68,171,57,178,32,851,20,9.65E-05,5.89E+01,9.84E+04,1.16E+08,7.24E+01,1.75E+01
663,807,1,6,464,83,991,66,179,57,213,28,798,18,8.33E-05,5.83E+01,9.84E+04,1.16E+08,6.93E+01,1.87E+01
324,804,1,5,533,87,984,69,177,74,140,27,778,15,9.17E-05,5.82E+01,1.53E+05,7.48E+07,6.80E+01,2.39E+01
324,805,1,5,587,13,986,57,172,52,178,32,851,19,8.05E-05,5.58E+01,9.84E+04,4.80E+07,9.14E+01,2.96E+01
731,248,1,1,966,7,964,66,205,67,611,29,779,1,3.93E-05,2.47E+01,8.98E+05,1.28E+07,6.58E+01,1.62E+01
754,275,1,1,979,9,947,57,178,74,611,44,697,1,4.04E-05,2.71E+01,8.98E+05,1.28E+07,6.52E+01,1.65E+01
731,280,1,1,948,7,964,66,182,73,611,29,780,1,3.92E-05,2.39E+01,8.98E+05,1.28E+07,6.38E+01,1.54E+01
754,275,1,1,979,7,999,57,301,74,610,44,796,1,3.40E-05,3.04E+01,3.71E+05,1.28E+07,6.52E+01,1.57E+01
341,293,1,1,985,7,963,66,155,68,626,28,788,1,2.67E-04,3.53E+01,8.98E+05,3.95E+07,4.96E+01,1.16E+01
739,829,1,6,536,76,996,64,173,57,193,33,779,18,5.88E-05,5.96E+01,6.32E+04,6.14E+07,7.23E+01,2.55E+01
712,250,1,4,474,16,967,59,153,71,611,44,796,1,1.68E-04,4.15E+01,8.98E+05,7.48E+07,6.76E+01,2.12E+01
735,832,1,1,998,7,947,64,178,73,647,37,797,13,2.60E-05,2.13E+01,5.77E+05,6.73E+06,4.29E+01,8.56E+00
322,784,1,5,533,14,966,64,178,74,610,38,797,11,1.01E-04,3.65E+01,8.98E+05,3.95E+07,6.56E+01,2.64E+01
735,805,1,5,556,20,986,64,180,74,184,28,853,15,6.61E-05,4.29E+01,3.71E+05,3.95E+07,7.48E+01,2.75E+01
731,280,1,1,984,7,947,66,178,73,611,29,811,1,3.79E-05,2.38E+01,8.98E+05,1.05E+07,6.38E+01,1.53E+01
737,387,1,1,979,16,261,66,214,76,652,45,802,3,8.73E-05,2.69E+01,1.40E+06,2.54E+07,6.17E+01,1.83E+01
735,807,1,5,977,14,968,69,174,57,651,40,794,19,4.67E-05,2.33E+01,8.98E+05,1.28E+07,7.84E+01,2.52E+01
737,381,5,1,543,82,247,66,191,73,611,40,802,3,5.54E-04,5.99E+01,9.84E+04,6.14E+07,6.35E+01,2.68E+01
324,804,1,4,491,84,986,66,163,57,170,28,851,22,9.35E-05,5.50E+01,1.53E+05,7.48E+07,7.43E+01,2.34E+01
671,798,1,6,587,76,992,68,179,57,220,27,798,18,9.49E-05,5.55E+01,1.53E+05,1.16E+08,6.70E+01,1.89E+01
324,804,1,5,587,83,968,69,171,56,643,28,848,18,8.44E-05,2.99E+01,2.17E+06,3.95E+07,5.78E+01,2.26E+01
735,806,1,5,533,13,988,64,178,74,150,38,799,14,6.24E-05,5.63E+01,6.32E+04,3.95E+07,7.65E+01,2.67E+01
334,275,1,1,979,7,999,57,181,74,610,28,796,1,2.66E-04,3.48E+01,8.98E+05,3.95E+07,5.01E+01,1.19E+01
743,794,1,4,533,15,984,58,297,74,140,40,778,14,6.81E-05,5.77E+01,6.32E+04,3.95E+07,7.25E+01,2.60E+01
754,778,1,1,979,8,947,65,179,78,206,44,796,1,2.68E-05,1.61E+01,8.98E+05,6.73E+06,-2.78E+01,-4.09E+00
674,294,1,6,461,83,992,56,179,55,605,33,804,14,4.90E-04,2.59E+01,8.19E+06,3.60E+08,3.39E+00,1.91E+00
757,881,1,1,979,6,958,57,207,73,136,44,795,18,1.87E-05,5.37E+01,2.61E+04,1.05E+07,4.31E+01,7.74E+00
739,277,1,6,536,77,995,59,177,57,567,33,779,1,3.13E-04,4.82E+01,8.98E+05,2.31E+08,3.74E+01,1.62E+01
663,802,1,3,536,76,984,64,177,61,210,33,757,16,8.68E-05,5.97E+01,9.84E+04,6.14E+07,5.48E+01,2.97E+01
735,805,1,6,494,20,986,63,180,71,203,25,853,15,6.54E-05,3.82E+01,5.77E+05,3.95E+07,8.09E+01,2.51E+01
729,381,5,1,543,85,247,67,234,66,611,49,802,3,6.05E-04,2.95E+01,1.40E+06,3.95E+07,6.66E+01,2.82E+01
738,293,1,1,987,8,964,65,153,73,626,27,779,1,3.91E-05,2.23E+01,8.98E+05,1.28E+07,6.17E+01,1.46E+01
755,427,1,1,543,86,941,67,191,73,611,40,802,3,2.93E-04,4.31E+01,1.40E+06,1.16E+08,2.02E+01,6.81E+00
731,293,4,1,987,6,242,67,153,67,626,27,779,1,3.40E-05,2.13E+01,2.38E+05,2.78E+06,8.02E+01,1.91E+01
735,807,6,5,467,81,992,63,179,57,626,41,797,18,7.12E-05,3.40E+01,2.38E+05,1.05E+07,1.02E+02,2.37E+01
663,807,1,5,530,81,992,70,173,57,217,33,794,18,8.82E-05,5.98E+01,9.84E+04,9.56E+07,7.14E+01,2.55E+01
